,Unnamed: 0,Artists,Name,Year,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
196,196,Chingy,One Call Away,2004,Rap,9.39,74.68,81.38,36.36,70.19,98.3,4
197,197,Lady Gaga,Bad Romance,2010,"Electronic,Synth-Pop,Electro-Pop,Dance-Pop,Pop",0.32,66.78,92.02,0.0,43.35,72.01,1
198,198,Chris Brown,With You,2008,"DMV,Pop,R&;B",13.7,62.89,67.76,27.27,23.0,65.75,1
199,199,Taylor Swift,You Belong With Me,2009,"Pop Country,Country,Pop",18.2,65.75,73.3,54.55,50.11,42.42,0
200,200,Miley Cyrus,Party In The U.S.A.,2009,Pop,0.11,61.74,68.29,90.91,29.17,46.14,2
201,201,Destiny's Child,Survivor,2001,"R&;B,Rap",5.72,45.93,90.96,9.09,69.32,61.93,1
202,202,Iyaz,Replay,2010,"Pop,R&;B",17.69,67.93,73.93,81.82,26.1,16.98,2
203,203,Gwen Stefani,The Sweet Escape,2007,"Ska,Doo-Wop,Pop",19.53,73.65,75.95,9.09,43.94,73.7,1
204,204,Gnarls Barkley,Crazy,2006,"Alternative Pop,Alternative R&;B,Adult Alternative,Alternative Rock,Adult Contemporary,Electronic,Neo Soul,Soul,Soul Pop,Pop,R&;B,Rock",1.76,82.7,72.87,72.73,39.01,61.19,4
205,205,Shawn Mendes,If I Can't Have You,2019,"Canada,Teen Pop,Pop",53.58,66.32,80.1,18.18,46.38,87.91,1
206,206,Billie Eilish,Bad Guy,2019,"Hip-Hop,Dark Pop,House,Trap,Memes,Alternative Dance,Alternative,Alternative Pop,Dance-Pop,Dance,Electro-Pop,Electro,Pop",33.54,67.35,39.25,63.64,53.29,55.89,2
207,207,Lifehouse,Hanging By A Moment,2001,"Indie Rock,Alternative,Pop-Rock,Adult Alternative,Post-Grunge,Alternative Rock,Rock",0.12,49.03,85.96,9.09,46.77,42.42,1
208,208,Taylor Swift,Today Was A Fairytale,2010,"Country,Pop",3.14,43.3,68.83,63.64,67.39,32.77,0
209,209,Drake,Nonstop,2018,"Memes,Trap,Canada,Rap",1.68,91.52,37.87,63.64,65.54,41.05,2
210,210,Taylor Swift,I Knew You Were Trouble.,2013,"Pop-Rock,Dubstep,Electro-Pop,Memes,Pop",0.46,58.3,43.93,27.27,17.45,68.3,1
211,211,Timbaland,Apologize,2007,"Ballad,Adult Contemporary,Remix,Hip-Hop,Pop-Rock,R&;B,Producer,Pop",2.99,61.86,58.29,72.73,42.74,7.01,2
212,212,Maroon 5,Payphone,2012,Pop,1.39,71.71,74.47,36.36,37.81,51.75,1
213,213,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",2007,"Protest Songs,Electronic Rock,Alternative Pop,Alternative,Alternative Rock,Pop-Rock,Punk Rock,Pop-Punk,Emo,Rock",0.11,36.66,88.4,81.82,93.35,47.3,0
214,214,Akon,Smack That,2006,"R&;B,Rap",32.82,94.62,72.98,45.45,43.33,94.27,4
215,215,Katy Perry,Wide Awake,2012,"Dance-Pop,Pop",7.66,45.93,66.7,45.45,68.52,57.27,0
216,216,Fergie,Fergalicious,2007,"Memes,Dance-Pop,Dance,Electro-Pop,Electronic,Hip-Hop,Pop,Rap",5.89,90.84,56.17,72.73,49.55,84.41,4
217,217,Juice WRLD,Lucid Dreams,2018,"Hip-Hop,Emo,Memes,Alternative Pop,Cloud Rap,Emo Rap,Trap,Rap",35.68,45.59,54.25,54.55,21.7,19.41,2
218,218,Ellie Goulding,Lights,2012,"UK,Pop",7.37,67.58,71.81,72.73,43.98,72.54,4
219,219,Jamie Foxx,Blame It,2009,"R&;B,Rap",8.0,64.15,59.36,63.64,78.53,34.68,0
220,220,Justin Bieber,Boyfriend,2012,"Rap,Canada,Pop",3.66,69.19,52.55,90.91,29.76,31.5,2
221,221,OneRepublic,Counting Stars,2014,"Folk Rock,Rock,Pop,Electro-Pop,Folk,Pop-Rock",6.69,63.12,69.04,9.09,45.21,46.88,1
222,222,Marc Anthony,You Sang To Me,2000,Rock,1.05,53.26,89.15,90.91,72.32,74.87,4
223,223,Ricky Martin,She's All I Ever Had,1999,"Ballad,Adult Contemporary,Latin Pop,Latin Music,Pop",1.76,32.07,75.42,100.0,19.96,25.35,2
224,224,Toni Braxton,He Wasn't Man Enough,2000,"Soul,R&;B",1.1,71.48,92.66,100.0,24.24,75.29,4
225,225,Taylor Swift,You Need To Calm Down,2019,"Synth-Pop,LGBTQ+,Pop",0.95,75.37,65.42,18.18,22.39,72.01,1
226,226,Rihanna,Pon de Replay,2005,"Dancehall,R&;B,Pop",0.02,76.29,62.12,63.64,31.02,49.1,4
227,227,Green Day,Boulevard Of Broken Dreams,2005,"Adult Contemporary,Adult Alternative,Alternative Rock,Punk Rock,Pop-Punk,Pop-Rock,Rock",0.56,43.87,66.59,72.73,72.99,46.56,0
228,228,The Game,Hate It Or Love It,2005,"Hip-Hop,West Coast,Gangsta Rap,Conscious Hip-Hop,Rap",14.31,78.92,77.55,81.82,31.63,42.42,2
229,229,Kanye West,Heartless,2009,"Synth-Pop,R&;B,Rap",5.27,77.55,62.87,90.91,24.23,65.65,4
230,230,Kelly Clarkson,Since U Been Gone,2005,"Pop-Rock,Pop,Rock",0.2,62.77,74.89,0.0,50.75,41.36,1
231,231,Faith Hill,Breathe,2000,"Pop,Country",17.69,47.65,46.8,63.64,54.36,25.78,2
232,232,Young Money,BedRock,2010,"West Coast,Canada,East Coast,Motown,R&;B,Pop,Rap",12.07,71.59,67.98,72.73,61.24,56.31,4
233,233,Justin Timberlake,Mirrors,2013,"R&;B,Pop",23.93,52.81,48.51,45.45,17.38,50.59,2
234,234,Nickelback,Photograph,2005,"Acoustic,Hard Rock,Adult Contemporary,Alternative Rock,Post-Grunge,Pop-Rock,Memes,Rock",0.07,45.82,86.17,72.73,59.97,36.06,0
235,235,Mariah Carey,Shake It Off,2005,Pop,18.51,76.06,46.48,18.18,52.65,83.25,1
236,236,Eve,Let Me Blow Ya Mind,2001,Rap,24.74,91.07,53.29,72.73,25.48,91.41,4
237,237,Mariah Carey,Loverboy,2001,"R&;B,Pop",18.71,69.64,78.08,9.09,33.57,83.35,1
238,238,Jennifer Lopez,If You Had My Love,1999,"Pop,R&;B",6.59,64.95,60.53,100.0,27.94,82.61,4
239,239,One Direction,Best Song Ever,2013,"Dance-Pop,Boy Band,UK,Pop",2.32,61.74,87.34,9.09,43.03,47.83,1
240,240,The Pussycat Dolls,Don't Cha,2005,"Pop,Rap",0.53,87.51,61.8,9.09,43.96,56.63,1
241,241,Miley Cyrus,We Can't Stop,2013,"R&;B,Pop",0.9,57.27,60.21,9.09,19.3,47.62,1
242,242,Meghan Trainor,No,2016,"Memes,Pop",1.28,50.86,79.25,9.09,26.78,65.65,1
243,243,Eminem,Killshot,2018,"Hip-Hop,Trap,Hardcore Hip-Hop,Beef,Rap",10.11,89.23,63.29,0.0,35.21,59.81,1
244,244,Justin Timberlake,Cry Me A River,2003,"R&;B,Pop",58.79,58.53,63.51,72.73,15.52,56.21,2
245,245,Ariana Grande,No Tears Left To Cry,2018,"Electro-Pop,Synth-Pop,Pop,Dance-Pop",4.09,67.12,69.89,81.82,45.19,33.84,2
246,246,Nelly,Air Force Ones,2003,"Crunk,Hip-Hop,Rap",8.66,76.86,42.87,36.36,71.14,61.83,1
247,247,Keri Hilson,Knock You Down,2009,"Pop,R&;B,Rap",0.97,54.41,87.34,72.73,65.65,64.69,0
248,248,6ix9ine,FEFE,2018,"Hip-Hop,Pop,Trap,Rap",9.0,93.7,35.21,9.09,47.65,36.17,1
249,249,Christina Aguilera,I Turn To You,2000,"Cover,Pop",38.85,55.67,44.04,9.09,48.39,27.9,3
250,250,Sisqo,Thong Song,2000,R&;B,12.17,67.93,88.51,18.18,44.92,72.01,1
251,251,No Doubt,Underneath It All,2002,"Jamaica,Ska,Reggae,Pop,Alternative Rock,Rock",24.03,70.56,71.81,36.36,55.19,85.16,4
252,252,Post Malone,Better Now,2018,"R&;B,Pop",33.84,64.95,55.53,90.91,59.41,32.46,2
253,253,Katy Perry,Hot N Cold,2008,"Pop-Rock,Dance-Pop,Pop",0.01,67.93,83.51,63.64,51.38,87.59,4
254,254,"The Chainsmokers, Coldplay",Something Just Like This,2017,"Adult Contemporary,Future Bass,Adult Alternative,Alternative Rock,Electronic Rock,UK,East Coast,Electro-Pop,Electronic,Dance,Pop",5.09,57.73,61.59,100.0,33.49,43.59,2
255,255,Lady Gaga,Telephone,2010,"Synth-Pop,Electronic,Electro-Pop,Dance-Pop,Pop",0.6,81.56,82.55,45.45,45.21,71.9,4
256,256,Nelly,Ride Wit Me,2001,"Hip-Hop,Pop,Rap",6.3,84.42,68.51,63.64,32.78,72.86,4
257,257,Train,"Hey, Soul Sister",2010,"Folk,Pop,Pop-Rock",18.92,64.15,88.3,9.09,29.79,80.6,1
258,258,Usher,U Don't Have To Call,2002,"Neo Soul,Soul Pop,Soul,Hip-Hop,Pop,R&;B",4.89,77.89,54.46,9.09,31.63,81.76,1
259,259,Enrique Iglesias,Hero,2001,"Spanish Music,Latin Pop,Pop",15.03,50.63,61.91,63.64,63.66,12.1,0
260,260,French Montana,Unforgettable,2017,"Dancehall,Rap",3.0,70.22,75.85,54.55,30.39,74.02,4
261,261,"Bruno Mars, Cardi B",Finesse,2018,"Electro-Funk,New Jack Swing,Remix,Soul Pop,Soul,Funk-Pop,Funk,West Coast,East Coast,Rap,R&;B,Pop",0.8,71.94,78.93,45.45,34.68,95.86,4
262,262,3 Doors Down,Kryptonite,2000,"Alternative,Post-Grunge,Alternative Rock,Rock",0.68,49.48,86.06,100.0,31.02,53.88,4
263,263,Jennifer Lopez,Love Don't Cost A Thing,2001,"Pop,R&;B",0.31,77.09,83.62,36.36,30.13,68.93,4
264,264,Dido,Thank You,2001,"Trip-Hop,Pop,Rock",29.04,69.76,57.34,9.09,19.28,74.55,1
265,265,"J Balvin, Willy William",Mi Gente,2017,"Dancehall,Latin Music,En Espa\xc3\xb1ol,Pop",1.83,75.72,67.12,100.0,34.69,28.96,2
266,266,Mariah Carey,All I Want For Christmas Is You,2019,"East Coast,Christmas,R&;B,Pop",16.77,25.43,60.53,63.64,62.64,32.99,0
267,267,Lil Pump,Gucci Gang,2017,"Memes,Trap,Rap",24.44,94.27,49.68,45.45,43.9,70.42,4
268,268,Britney Spears,Circus,2008,"Electro-Pop,Dance-Pop,Pop",15.03,77.66,72.02,54.55,40.87,76.99,4
269,269,Nelly,Over And Over,2004,"Adult Contemporary,Pop Country,Country Rap,Hip-Hop,Pop,Country,Neo Soul,R&;B,Rap",0.75,60.14,49.57,63.64,74.67,43.06,0
270,270,Destiny's Child,Lose My Breath,2004,"R&;B,Pop",0.74,80.3,89.68,9.09,43.35,54.09,1
271,271,Jennifer Lopez,On The Floor,2011,"Dance-Pop,Dance,Rap,Pop",11.04,70.68,76.7,27.27,50.13,58.97,1
272,272,The Pussycat Dolls,Buttons,2006,Rap,18.2,52.35,81.38,18.18,100.0,39.56,1
273,273,The Fray,How To Save A Life,2006,"Piano,Adult Contemporary,Adult Alternative,Pop-Rock,Alternative Rock,Pop,Rock",27.5,60.37,73.08,90.91,45.22,34.58,2
274,274,David Cook,The Time Of My Life,2008,Pop,5.53,34.48,55.53,72.73,65.53,26.09,0
275,275,Hinder,Lips Of An Angel,2006,"Alternative Rock,Rock",2.22,41.58,72.34,18.18,49.57,22.91,1
276,276,Lady Gaga,The Edge Of Glory,2011,"Electronic Rock,Electronic,Electro-Pop,Disco,Dance-Pop,Pop",0.03,53.84,75.74,81.82,48.87,34.15,0
277,277,"Cardi B, Bruno Mars",Please Me,2019,"Rap,East Coast,West Coast,Soul Pop,R&;B,Pop",6.56,72.62,54.68,9.09,52.59,65.22,1
278,278,"Jessie J, Ariana Grande, Nicki Minaj",Bang Bang,2014,"UK,Pop,Rap",26.58,67.93,77.66,0.0,62.48,75.93,1
279,279,The Wanted,Glad You Came,2012,"Dance-Pop,Pop",5.73,56.93,83.51,63.64,48.21,42.0,0
280,280,Iggy Azalea,Black Widow,2014,"Australia,UK,Pop,Rap",19.63,72.16,70.64,100.0,71.09,51.33,0
281,281,Khalid,Talk,2019,"Synth-Pop,Pop",5.12,90.15,36.59,0.0,53.83,32.14,1
282,282,50 Cent,Disco Inferno,2005,Rap,21.06,93.01,64.15,27.27,29.79,71.58,1
283,283,The Lumineers,Ho Hey,2012,"Adult Alternative,Adult Contemporary,Pop,Pop-Rock,Indie Pop,Indie Rock,Folk Rock,Rock",81.19,65.52,43.61,0.0,19.25,33.73,3
284,284,Rihanna,Stay,2013,"Soul Pop,Piano,Ballad,Adult Contemporary,R&;B,Pop",96.63,58.19,27.01,81.82,38.96,9.55,3
285,285,"Ray J, Yung Berg",Sexy Can I,2008,Pop,14.83,37.34,65.85,9.09,26.33,96.5,1
286,286,Rihanna,Don't Stop The Music,2008,"Electro-Pop,Dance-Pop,Electro House,House,Dance,Electronic,Pop",3.44,82.7,65.21,54.55,45.61,53.77,4
287,287,LFO,Summer Girls,1999,"Boy Band,Pop",16.46,80.3,80.0,63.64,31.51,74.55,4
288,288,Imagine Dragons,Radioactive,2013,"Adult Alternative,Dubstep,Alternative Pop,Alternative Rock,Pop-Rock,Alternative,Electronic Rock,Pop,Rock",10.84,38.37,77.44,81.82,53.98,21.32,0
289,289,"will.i.am, Britney Spears",Scream & Shout,2013,Rap,1.94,75.49,66.91,45.45,50.15,49.42,1
290,290,T.I.,What You Know,2006,Rap,1.58,50.17,80.21,100.0,15.26,31.5,2
291,291,fun.,Some Nights,2012,"Adult Alternative,Pop-Rock,Piano,Adult Contemporary,Pop,Alternative Rock,Alternative Pop,Indie Rock,Indie Pop,Rock",1.82,64.03,72.55,0.0,36.52,37.86,1
292,292,Sean Paul,Give It Up To Me,2006,"Jamaica,Dancehall,Rap",16.87,84.99,65.74,63.64,29.16,57.59,4
293,293,Eminem,Berzerk,2013,"Rap Rock,Hip-Hop,Rap",2.22,71.71,86.81,100.0,28.6,68.83,4
294,294,One Direction,Live While We're Young,2012,"Boy Band,Bubblegum Pop,UK,Pop",6.43,62.43,83.08,18.18,47.67,95.55,1
295,295,Kelis,Milkshake,2003,"Screen,Soundtrack,Dance,Pop,R&;B",0.95,88.66,76.38,9.09,39.65,83.88,1
296,296,Flo Rida,Good Feeling,2012,Rap,6.01,67.93,88.72,9.09,48.9,68.93,1
297,297,Jessica Simpson,I Wanna Love You Forever,1999,"Ballad,Pop",15.95,54.64,64.89,36.36,34.12,4.18,3
298,298,Foster The People,Pumped Up Kicks,2011,"Indie Rock,Adult Alternative,Memes,Electronic Rock,Electro-Pop,Electronic,Pop-Rock,Pop,Alternative Pop,Alternative,Alternative Rock,Rock",14.83,71.02,69.57,45.45,48.88,98.62,4
299,299,Bruno Mars,It Will Rain,2012,"Screen,Pop,Soundtrack",34.46,53.04,82.87,18.18,62.48,46.77,1
300,300,Alicia Keys,You Don't Know My Name,2004,"R&;B,Rap",60.22,17.18,64.57,81.82,73.12,22.81,0
301,301,Timbaland,The Way I Are,2007,Rap,17.48,70.33,79.57,54.55,40.7,75.93,4
302,302,50 Cent,P.I.M.P.,2003,"Gangsta Rap,Calypso,East Coast,SHADYXV,Rap",4.54,67.24,74.68,90.91,18.49,90.56,4
303,303,Katy Perry,The One That Got Away,2012,"Bubblegum Pop,Dance-Pop,Pop",0.08,66.21,78.61,9.09,52.58,89.18,1
304,304,Taylor Swift,Mine,2010,"Pop Country,Power Pop,Country,Pop",0.27,58.53,74.57,63.64,44.62,66.07,4
305,305,Kanye West,Love Lockdown,2008,"Alternative R&;B,R&;B,Electro-Pop,Pop,Producer",5.54,74.11,49.78,9.09,43.72,8.18,1
306,306,One Direction,Drag Me Down,2015,"Rock,Pop-Rock,Boy Band,UK,Pop",11.14,70.68,68.83,0.0,55.13,59.39,1
307,307,Pearl Jam,Last Kiss,1999,"Cover,Adult Alternative,Alternative Rock,Rock",34.36,57.85,72.87,63.64,39.05,72.86,4
308,308,Chingy,Holidae In,2003,Rap,9.13,79.84,78.19,63.64,64.36,96.82,4
309,309,Nicki Minaj,Super Bass,2011,"Pop,Rap",27.5,69.53,85.64,100.0,48.28,67.24,4
310,310,Marc Anthony,I Need To Know,1999,"Latin Pop,Pop",49.69,80.18,95.0,27.27,40.92,80.28,1
311,311,Britney Spears,Gimme More,2007,"Dance-Pop,Pop",25.56,77.32,83.83,18.18,39.85,36.8,1
312,312,Maroon 5,Animals,2014,"Adult Contemporary,Adult Alternative,Pop-Rock,Pop",0.02,19.01,72.98,36.36,87.05,31.08,0
313,313,Lil Wayne,She Will,2011,Rap,0.04,28.75,83.51,72.73,31.71,5.22,0
314,314,Whitney Houston,I Will Always Love You,2012,"Cover,Soundtrack,Pop,Soul Pop,Soul,R&;B",86.3,22.11,16.8,36.36,11.26,7.75,3
315,315,Imagine Dragons,Thunder,2017,"Synth-Pop,Adult Alternative,Electronic Rock,Electro-Pop,Alternative Dance,Dance-Pop,Indie Rock,Alternative Pop,Alternative,Pop,Pop-Rock,Alternative Rock,Rock",0.69,56.36,81.49,0.0,73.57,26.84,1
316,316,Lenny Kravitz,Again,2001,"Soul,Producer,Singer-Songwriter,Alternative Rock,Pop-Rock,Rock",1.51,50.06,79.57,18.18,18.78,79.96,1
317,317,Sara Bareilles,Love Song,2008,"Pop,Rock",2.13,53.84,77.66,18.18,45.85,57.06,1
318,318,Sam Smith,Too Good At Goodbyes,2017,"Adult Contemporary,R&;B,Soul Pop,Orchestral,Soul,Ballad,UK,Pop",65.44,65.06,33.61,45.45,26.62,46.77,3
319,319,Bad Meets Evil,Lighters,2011,"Pop,Rap",35.99,64.49,67.98,0.0,25.63,11.57,3
320,320,Portugal. The Man,Feel It Still,2017,"Adult Contemporary,Alternative Dance,Electronic Rock,Adult Alternative,Pop,Pop-Rock,Funk Rock,Electronic,Indie Rock,Alternative Pop,Alternative Rock,Indie Pop,Rock",4.26,78.81,78.61,9.09,18.69,76.25,1
321,321,Jeremih,Down On Me,2011,"R&;B,Rap",3.77,67.24,57.66,18.18,68.66,59.28,1
322,322,Taylor Swift,...Ready For It?,2017,"Electronic,Electro-Pop,Pop",5.39,57.27,75.32,18.18,68.64,40.52,1
323,323,Case,Missing You,2001,"R&;B,Pop",29.14,57.16,55.63,9.09,23.19,72.22,1
324,324,Jeremih,Birthday Sex,2009,R&;B,30.37,64.83,49.57,63.64,6.97,43.48,2
325,325,One Direction,What Makes You Beautiful,2012,"Electro-Pop,Boy Band,Power Pop,Pop-Rock,Rock,UK,Pop",0.92,70.22,77.76,36.36,47.04,90.46,4
326,326,Dixie Chicks,Not Ready To Make Nice,2007,"Country,Rock",11.35,38.37,48.08,54.55,21.29,21.32,2
327,327,Daughtry,It's Not Over,2007,"Post-Grunge,Pop,Pop-Rock,Rock",5.14,36.08,91.81,90.91,59.95,27.47,0
328,328,Bruno Mars,The Lazy Song,2011,"Pop-Rock,R&;B,Pop",33.95,71.59,79.57,100.0,77.85,96.93,4
329,329,The Weeknd,Call Out My Name,2018,"Canada,R&;B",17.38,39.86,57.12,9.09,52.7,14.86,3
330,330,P!nk,Most Girls,2000,"R&;B,Dance-Pop,Pop",4.34,72.05,71.91,18.18,30.35,69.99,1
331,331,Madonna,Don't Tell Me,2001,"Pop,Dance,Electronic",5.13,67.12,59.78,63.64,31.61,68.3,4
332,332,Eminem,The Real Slim Shady,2000,"Hardcore Hip-Hop,Hip-Hop,Rap",3.45,95.88,63.29,45.45,34.4,78.69,4
333,333,Miley Cyrus,The Climb,2009,"Disney,Soundtrack,Pop-Rock,Country,Pop",8.53,24.51,56.59,36.36,69.3,31.18,0
334,334,Joe,I Wanna Know,2000,R&;B,26.58,70.1,45.85,72.73,53.88,59.81,2
335,335,Samantha Mumba,Gotta Tell You,2000,"Ireland,Pop",23.41,70.56,74.04,0.0,37.8,80.28,1
336,336,Imagine Dragons,Believer,2017,"Alternative Pop,Alternative Rock,Rock,Pop-Rock,Alternative,Adult Alternative,Electro-Pop,Pop",6.36,75.95,77.02,90.91,47.02,66.92,4
337,337,Meghan Trainor,Lips Are Movin,2015,"Doo-Wop,Bubblegum Pop,Pop",5.17,75.83,81.81,63.64,55.74,97.03,4
338,338,Enrique Iglesias,I Like It,2010,"Electro-Pop,Pop",2.14,61.05,94.04,90.91,49.52,70.95,4
339,339,"Rihanna, Kanye West, Paul McCartney",FourFiveSeconds,2015,"Acoustic,Folk,Soul Pop,Pop",89.47,53.72,22.97,18.18,96.91,33.84,3
340,340,Nina Sky,Move Ya Body,2004,"Dancehall,Pop",2.07,86.71,69.78,100.0,44.62,89.29,4
341,341,DJ Snake,Let Me Love You,2016,"Electro-Pop,Tropical House,Canada,Electronic,Pop",8.82,61.4,70.21,72.73,31.62,13.58,2
342,342,Kevin Lyttle,Turn Me On,2004,Pop,4.14,64.6,66.59,81.82,35.5,89.08,4
343,343,Ariana Grande,Break Free,2014,"Electro-Pop,Dance,Pop",0.65,65.75,68.72,63.64,50.1,26.41,0
344,344,Taylor Swift,Love Story,2009,"Pop Country,Country,Pop",17.38,57.85,72.87,18.18,43.34,27.69,1
345,345,Alicia Keys,If I Ain't Got You,2004,R&;B,61.66,56.82,41.38,63.64,42.97,13.9,3
346,346,Shawn Mendes,Stitches,2015,Pop,1.56,55.1,74.25,9.09,15.09,74.76,1
347,347,Flo Rida,My House,2016,"Pop,Rap",2.2,65.86,68.72,63.64,27.93,74.76,4
348,348,LL Cool J,Luv U Better,2002,"R&;B,Rap",23.72,63.46,80.1,54.55,28.56,72.43,4
349,349,3 Doors Down,When I'm Gone,2003,Rock,0.39,47.77,75.74,63.64,61.29,35.96,0
350,350,Avril Lavigne,I'm With You,2003,"Pop,Ballad,Canada,Rock",8.18,39.4,37.23,81.82,63.67,18.35,0
351,351,WALK THE MOON,Shut Up And Dance,2015,"Adult Contemporary,Pop-Rock,Adult Alternative,Electro-Pop,Alternative,Indie Pop,Indie Rock,Pop,Alternative Pop,Alternative Rock,Rock",0.72,53.26,86.17,9.09,48.92,61.93,1
352,352,Eminem,Cleanin' Out My Closet,2002,"Horrorcore,SHADYXV,Rap",7.02,91.07,74.68,81.82,61.24,88.55,4
353,353,Mike Posner,I Took A Pill In Ibiza,2016,"Singer-Songwriter,Adult Alternative,Pop-Rock,Acoustic,Pop",63.6,60.02,27.86,90.91,15.66,36.91,2
354,354,Nelly,My Place,2004,"Pop,Soul Pop,Soul,Hip-Hop,R&;B,Rap",5.09,55.78,62.23,9.09,70.58,64.37,1
355,355,Florida Georgia Line,Cruise,2013,"Producer,Dirty South,Pop,Pop Country,Hip-Hop,Remix,Rap,Country",1.95,39.4,94.89,90.91,61.23,89.4,4
356,356,Dr. Dre,I Need A Doctor,2011,"West Coast,Rap",8.89,55.1,94.68,27.27,66.06,38.39,1
357,357,Kendrick Lamar,DNA.,2017,"Politics,Producer,News,Conscious Hip-Hop,Trap,West Coast,Rap",0.46,60.14,49.68,9.09,56.24,41.05,1
358,358,Harry Styles,Sign Of The Times,2017,"Ballad,Piano,Alternative Pop,Pop-Rock,UK,Pop",2.81,46.16,57.34,45.45,43.95,19.84,0
359,359,Akon,Lonely,2005,"Soul,Rap,R&;B",33.84,59.11,50.63,45.45,25.52,61.93,4
360,360,Ginuwine,Differences,2001,"Soul,Soul Pop,Pop,R&;B",32.52,51.43,57.23,27.27,8.73,41.15,3
361,361,Drake,"Hold On, We're Going Home",2013,"R&;B,Canada",0.42,75.95,37.97,54.55,31.63,26.73,2
362,362,The Weeknd,I Feel It Coming,2017,"Alternative R&;B,Canada,House,R&;B,Electro-Pop,Pop",43.76,75.6,81.17,0.0,27.3,58.33,1
363,363,Lady Gaga,Applause,2013,"Eurodance,Electronic,Pop",2.84,63.57,76.81,63.64,56.26,74.02,4
364,364,112,Peaches & Cream,2001,R&;B,0.28,64.6,49.36,36.36,95.69,77.73,1
365,365,Ariana Grande,Side To Side,2016,"Reggae,Rap,Pop",5.4,61.51,72.34,54.55,68.12,61.3,0
366,366,Bruno Mars,24K Magic,2016,"Funk-Pop,Funk,Pop",3.48,80.76,79.47,9.09,35.93,63.31,1
367,367,Creed,My Sacrifice,2002,"Hard Rock,Rock",0.01,23.37,87.13,18.18,60.17,23.87,1
368,368,P!nk,Get The Party Started,2002,"Dance-Pop,Dance,Pop",0.11,78.92,90.21,100.0,49.47,98.2,4
369,369,"DJ Snake, Lil Jon",Turn Down For What,2014,"Screen,Soundtrack,Memes,Electronic,Pop,Rap,Producer",0.11,80.76,79.04,9.09,31.64,4.94,1
370,370,The Game,How We Do,2005,"West Coast,Rap",4.65,85.8,62.97,36.36,30.4,63.84,1
371,371,"A Great Big World, Christina Aguilera",Say Something,2014,"Piano,Acoustic,Adult Contemporary,Indie Pop,Pop,Ballad",88.65,38.95,9.56,18.18,55.01,6.0,3
372,372,Lady Gaga,Million Reasons,2017,"Pop Country,Pop",50.51,63.34,39.04,0.0,50.06,12.63,3
373,373,Katy Perry,Chained To The Rhythm,2017,"Disco,Dancehall,Pop",8.32,38.14,79.15,0.0,87.07,46.56,1
374,374,M.I.A.,Paper Planes,2008,"Trap,Rock,Pop,Rap",3.37,38.26,84.25,18.18,76.19,47.73,1
375,375,Smash Mouth,All Star,1999,"Punk Rock,Ska,Ska Punk,Screen,Pop-Rock,Soundtrack,Power Pop,Memes,Pop-Punk,Alternative Rock,Rock",4.04,70.79,86.28,100.0,34.11,78.58,4
376,376,Montell Jordan,Get It On Tonite,2000,R&;B,26.48,79.5,47.02,90.91,31.01,87.17,4
377,377,Panic! At The Disco,High Hopes,2019,"Adult Alternative,Rock,Power Pop,Pop-Rock,Alternative,Alternative Rock,Classical Crossover,Electro-Pop,Alternative Pop,Pop",19.73,53.38,90.21,45.45,20.54,68.51,4
378,378,Kings Of Leon,Use Somebody,2009,"Pop-Rock,Pop,Rock",0.56,18.67,70.1,0.0,54.47,14.64,1
379,379,J. Cole,Middle Child,2019,"Trap,East Coast,Rap",19.63,83.28,45.53,72.73,47.68,50.59,2
380,380,Whitney Houston,My Love Is Your Love,1999,"R&;B,Rock",5.7,75.26,44.57,63.64,20.84,46.56,2
381,381,Kardinal Offishall,Dangerous,2008,Rap,0.45,95.76,78.08,72.73,42.11,81.87,4
382,382,Ella Mai,Boo'd Up,2018,"UK,R&;B",16.16,32.53,83.72,90.91,20.03,19.63,2
383,383,Sean Kingston,Fire Burning,2009,Rap,1.96,83.16,79.57,9.09,45.8,90.46,1
384,384,3 Doors Down,Here Without You,2003,"Post-Grunge,Rock",0.83,40.78,65.32,90.91,58.79,13.05,0
385,385,Sam Smith,I'm Not The Only One,2015,"Piano,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul,Soul Pop,Ballad,Pop-Rock,UK,Pop",54.09,64.6,45.63,45.45,20.53,48.57,3
386,386,Evanescence,Bring Me To Life,2003,"Metal,Alternative Metal,Gothic Rock,Gothic Metal,Memes,Nu-Metal,Rock",0.74,24.97,94.36,36.36,28.31,27.69,0
387,387,Halsey,Bad At Love,2018,"Alternative Pop,Alternative,Pop,Rap,Dance-Pop",6.18,64.38,73.93,0.0,42.97,61.19,1
388,388,Justin Timberlake,Rock Your Body,2003,"R&;B,Pop",20.65,89.12,70.0,36.36,32.23,83.03,4
389,389,Taylor Swift,Wildest Dreams,2015,"Dream-Pop,Pop",7.08,50.06,67.23,72.73,56.3,45.6,0
390,390,Kevin Rudolf,Let It Rock,2008,"Rap Rock,Hip-Hop,Pop-Rock,Electronic Rock,Pop,Alternative Rock,Rock,Rap",0.06,58.3,75.1,63.64,39.05,50.8,4
391,391,Lady Gaga,LoveGame,2009,"Dance-Pop,Pop",0.58,89.46,66.17,54.55,34.73,85.79,4
392,392,Ruff Endz,No More,2000,"R&;B,Pop",3.31,83.16,62.23,90.91,29.78,94.59,4
