,Artists,Name,Year,Weekly.rank,Week,Max.Weeks.on.chart,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
2021,George Strait,Cowboys Like Us,2003,38,2003-12-16,19,"Country,Rock",0.2177895554926061,0.4169530355097365,0.528673263113097,0.0,0.4915412084692763,0.2800339306542254,3
2022,Big Sean,Moves,2017,38,2017-02-25,19,"Trap,Rap",0.04427176146266523,0.8006872852233677,0.4956910309607405,0.1818181818181818,0.1653272809132904,0.365920899162337,1
2023,Rascal Flatts,Fast Cars And Freedom,2005,38,2005-07-13,20,Country,0.01380134153283472,0.5761741122565864,0.8170018087030536,0.2727272727272727,0.4270163254984919,0.6235818046866717,1
2024,Rascal Flatts,Rewind,2014,38,2014-05-30,20,Country,0.0226970681566443,0.4994272623138601,0.6829449941483136,0.2727272727272727,0.7113094320305415,0.7253737673629521,1
2025,Tim McGraw,Angry All The Time,2001,38,2001-09-11,20,"Country,Rock",0.199384603857138,0.4948453608247423,0.4701563996169805,0.1818181818181818,0.4865331598196609,0.347895239105079,3
2026,Cardi B,Get Up 10,2018,38,2018-04-21,2,"Trap,Cloud Rap,Rap",0.09989561529430212,0.7938144329896906,0.5467602936482604,0.09090909090909091,0.2732038559507583,0.4443855370586364,1
2027,Joe Diffie,A Night To Remember,1999,38,1999-08-02,20,Pop,0.01472158911460812,0.5108820160366552,0.6201723587615704,0.9090909090909092,0.1650435737237803,0.2111122892588273,2
2028,Blake Shelton,Sangria,2015,38,2015-07-10,20,Country,0.01738008212862018,0.6105383734249712,0.710607511437387,0.8181818181818182,0.4148662567303362,0.535574170289471,4
2029,Joe Budden,Pump It Up,2003,38,2003-06-24,19,"West Coast,Rap",0.03813677758417586,0.4249713631156929,0.8414724970741568,0.5454545454545454,0.347417956198077,0.6734174530802672,4
2030,Terri Clark,I Wanna Do It All,2004,38,2004-02-24,20,Country,0.0683004483200819,0.5876288659793815,0.8829662730077666,0.3636363636363636,0.5192273296369165,0.7921747428692609,4
2031,Sara Evans,A Real Fine Place To Start,2005,38,2005-09-21,20,Country,0.001459798963940283,0.5406643757159221,0.7797638046600702,0.7272727272727273,0.4455128007450397,0.183543632700668,0
2032,Luke Bryan,Home Alone Tonight,2016,38,2016-02-12,19,Country,0.08138841392752588,0.4444444444444444,0.9680817108202999,0.7272727272727273,0.6979381888379723,0.4899798536740538,0
2033,Miranda Lambert,White Liar,2009,38,2009-11-26,20,"Country,News",0.05102024372900352,0.2714776632302405,0.7669964889881903,0.9090909090909092,0.8407724236611795,0.4072738839995759,0
2034,Josh Turner,Your Man,2006,38,2006-03-08,20,"Country,Rock",0.3445792223147196,0.7227949599083621,0.6180444728162571,0.5454545454545454,0.3194357927457305,0.7953557417028947,4
2035,"Dove Cameron, Cameron Boyce, Booboo Stewart, Sofia Carson",Rotten To The Core,2015,38,2015-08-21,6,"Disney,Screen,Pop",0.05173599184816062,0.6643757159221075,0.7999787211405468,0.3636363636363636,0.4886362935505954,0.5429965009012832,1
2036,Korn,Did My Time,2003,38,2003-08-05,10,"Alternative Metal,Nu-Metal,Rock",5.94888936750852e-05,0.4936998854524628,0.8701989573358869,0.09090909090909091,0.2732778665219348,0.2280776163715407,1
2037,Ester Dean,Drop It Low,2009,38,2009-11-05,17,"R&;B,Rap",0.001940372701088616,0.6987399770904925,0.6999680817108204,1.0,0.2425634794836531,0.3722828968296045,2
2038,Lil Wayne,My Homies Still,2012,38,2012-06-22,13,Rap,0.001265524474454786,0.7285223367697595,0.624428130652197,0.09090909090909091,0.1620708157815209,0.463471530060439,1
2039,Billy Gilman,One Voice,2000,38,2000-08-29,19,Pop,0.1032698564274713,0.3768613974799542,0.4158953080114906,0.0,0.6225152492614363,0.1326476513625278,3
2040,Jack Johnson,Upside Down,2006,38,2006-02-22,20,"Pop,Jazz Fusion,Acoustic,Pop-Rock,Sing Along,Soundtrack,Screen,Folk Rock,Folk,Adult Alternative,Adult Contemporary,Rock",0.2433519883196451,0.7720504009163803,0.6371954463240771,0.5454545454545454,0.3316105317042784,0.6522107941893756,4
2041,Keith Urban,The Fighter,2017,38,2017-04-22,23,"Pop Country,Country",0.03108154612391309,0.6506300114547536,0.8393446111288434,1.0,0.5137875526554376,0.7699077510338246,4
2042,Keith Urban,Raining On Sunday,2003,38,2003-05-27,19,Country,0.1104273376190422,0.5211912943871706,0.7095435684647302,0.3636363636363636,0.5259869618043778,0.4390838723359135,1
2043,Drake,Blem,2017,38,2017-04-08,4,"Dancehall,R&;B,Pop,Canada",0.05449673459348083,0.702176403207331,0.5095222896052771,0.6363636363636364,0.3043623064160997,0.360619234439614,2
2044,Dixie Chicks,If I Fall You're Going Down With Me,2001,38,2001-05-22,18,Country,0.1216748080629394,0.697594501718213,0.8021066070858602,0.7272727272727273,0.4598153436249144,0.5578411621249073,4
2045,Drake,Peak,2018,38,2018-07-14,2,"R&;B,Canada,Rap",0.8691203439255603,0.6563573883161511,0.1690605383551442,0.8181818181818182,0.2669314600435429,0.2524652740960662,2
2046,ScHoolboy Q,Studio,2014,38,2014-08-15,20,"West Coast,Rap",0.05183824157946878,0.6827033218785796,0.5669752101287371,0.7272727272727273,0.5254997255441318,0.5779874880712543,4
2047,Drake,Grammys,2016,38,2016-05-21,9,"Trap,Canada,Rap",0.001664298426556595,0.6449026345933562,0.3999361634216407,0.09090909090909091,0.5991834166980183,0.09023433358074434,3
2048,Alan Jackson,Little Man,1999,39,1999-09-20,17,Country,0.2382395017542373,0.6781214203894615,0.405255878284924,0.09090909090909091,0.4383892832692936,0.3574382356059804,3
2049,Martina McBride,In My Daughter's Eyes,2004,39,2004-03-03,16,Country,0.88854779287411,0.2794959908361971,0.261623576976274,0.7272727272727273,0.4558064376861828,0.3616795673841586,3
2050,Rupee,Tempted To Touch,2004,39,2004-11-17,20,"R&;B,Soca,Calypso,Dancehall,Reggae",0.2361945071280742,0.8762886597938144,0.5552718374295137,0.0,0.3532092833926445,0.9819743399427421,1
2051,Lonestar,Smile,2000,39,2000-02-07,20,Country,0.2392619990673189,0.4054982817869416,0.4637727417810407,0.6363636363636364,0.1617562708540202,0.1284063195843495,2
2052,Mitchell Tenpenny,Drunk Me,2019,39,2019-01-12,21,Country,0.2034745931094643,0.4421534936998854,0.7882753484413235,0.1818181818181818,0.7851658145171734,0.3956102216095854,1
2053,Counting Crows,Accidentally In Love,2004,39,2004-08-18,20,"Screen,Soundtrack,Pop-Rock,Alternative Rock,Rock",0.04498750958182231,0.5051546391752576,0.9265879348866901,0.6363636363636364,0.550650984648974,0.8218640653165095,4
2054,Dave Matthews Band,Where Are You Going,2002,39,2002-09-17,20,"Alternative,Alternative Rock,Rock",0.511246284347014,0.3791523482245132,0.560591552292797,0.6363636363636364,0.3008159665472218,0.2365602799278974,2
2055,"Ludacris, Field Mob",Georgia,2006,39,2006-01-11,9,Rap,0.08864814485040495,0.570446735395189,0.8776465581444833,0.0,0.24829313120224,0.5196691761213021,1
2056,Selena Gomez,Kill Em With Kindness,2016,39,2016-07-09,15,"Electro,Eurodance,Electro House,Dance,Tropical House,Pop",0.00812648144523206,0.7376861397479954,0.8808383870624534,0.9090909090909092,0.439709138455276,0.3850068921641396,0
2057,Lil Skies,I,2019,39,2019-03-16,4,"Trap,Cloud Rap,Rap",0.6411034431083722,0.6139747995418099,0.4222789658474306,0.5454545454545454,0.3112452895355219,0.4199978793341109,3
2058,Brad Paisley,Online,2007,39,2007-10-10,20,"Country,Rock",0.0901818908200273,0.5085910652920963,0.8510479838280668,0.6363636363636364,0.5230635442429028,0.8600360513201146,4
2059,Milky Chance,Stolen Dance,2015,39,2015-01-02,25,"Alternative,Adult Alternative,Pop,Indie,Psychedelic,Electronic,Folk,Indie Pop",0.4366039804920601,0.8843069873997709,0.5584636663474837,1.0,0.4027285230573767,0.7349167638638532,2
2060,Nicole Scherzinger,Right There,2011,39,2011-08-04,12,"R&;B,Rap",0.1584847113338756,0.7308132875143183,0.790403234386637,0.6363636363636364,0.2855266160516594,0.5885908175167003,4
2061,KIDS SEE GHOSTS,Reborn,2018,39,2018-06-23,2,"Rap,Alternative",0.3466242169408827,0.5406643757159221,0.5754867539099904,0.0,0.3165987208506282,0.2036899586470152,3
2062,Billy Currington,Must Be Doin' Somethin' Right,2005,39,2005-12-28,20,"Country,Rock",0.2096095769879536,0.4306987399770905,0.6286839025428237,0.8181818181818182,0.7343945626900374,0.4252995440568338,0
2063,Tommy Shane Steiner,What If She's An Angel,2002,39,2002-05-21,20,Country,0.3149268002353543,0.4833906071019474,0.5020746887966805,0.7272727272727273,0.6010336809774326,0.3977308874986746,2
2064,Dierks Bentley,Am I The Only One,2011,39,2011-08-11,20,"Country,Rock",0.2965218485998862,0.533791523482245,0.8744547292265135,0.1818181818181818,0.723169626061589,0.8960873714346305,1
2065,"""Weird Al"" Yankovic",Word Crimes,2014,39,2014-08-01,2,"Parody,Comedy,Pop",0.01206309610059607,0.8980526918671248,0.3978082774763272,0.6363636363636364,0.4518900449614219,0.9851553387763758,4
2066,Gretchen Wilson,Here For The Party,2004,39,2004-09-29,17,Country,0.01298334368236947,0.6219931271477662,0.7031599106287904,0.0,0.4642313077051172,0.8208037323719648,1
2067,Pat Green,Wave On Wave,2003,39,2003-12-02,20,Country,0.1820021495347515,0.6391752577319586,0.7457176295350569,0.1818181818181818,0.3381851374437981,0.3457745732159898,1
2068,Dylan Scott,My Girl,2017,39,2017-08-05,20,Country,0.03609178295801274,0.6174112256586484,0.7052877965741037,0.09090909090909091,0.2852552439573452,0.2174742869260948,1
2069,Dream,This Is Me,2001,39,2001-06-05,20,Pop,0.0646194579929883,0.6288659793814433,0.9255239919140335,0.7272727272727273,0.1809250087887553,0.936380023327325,4
2070,Vivian Green,Emotional Rollercoaster,2003,39,2003-03-25,19,R&;B,0.0994866163690695,0.6632302405498283,0.5382487498670072,0.5454545454545454,0.4577492151795681,0.4974021842858657,2
2071,Frankie J,How To Deal,2005,39,2005-08-03,19,Pop,0.05971147089019679,0.7285223367697595,0.4669645706990105,0.1818181818181818,0.4773805191841567,0.6469091294666525,1
2072,One Direction,One Thing,2012,39,2012-07-06,20,"Rock,Boy Band,Pop-Rock,UK,Pop",0.002380046545713687,0.6872852233676975,0.7042238536014469,0.1818181818181818,0.4828017935228414,0.6585727918566429,1
2073,Eminem,Normal,2018,39,2018-09-15,0,"Trap,Rap",0.266869426520521,0.9095074455899197,0.6212363017342271,0.5454545454545454,0.4457718377441578,0.8144417347046973,4
2074,Gretchen Wilson,When I Think About Cheatin',2005,39,2005-01-26,11,Pop,0.6308784699775566,0.4375715922107675,0.3520587296520907,0.8181818181818182,0.183176163662043,0.2715512670978688,2
2075,Josh Gracin,Nothin' To Lose,2005,39,2005-03-16,20,Country,0.3793441309594927,0.565864833906071,0.8723268432812,0.6363636363636364,0.4460678800288642,0.902449369101898,4
2076,Dixie Chicks,Ready To Run,1999,39,1999-09-27,18,"Soundtrack,Country",0.250509469511216,0.6082474226804123,0.6254920736248537,0.6363636363636364,0.3085500712351747,0.2736719329869579,2
2077,Faith Hill,If My Heart Had Wings,2001,39,2001-04-10,18,"Country,Rock",0.02985454934821522,0.5223367697594501,0.7563570592616236,0.7272727272727273,0.4626647506152128,0.5440568338458276,0
2078,Lady Gaga,The Cure,2017,39,2017-05-06,14,Pop,0.08097941500229326,0.6689576174112257,0.4786679433982338,0.7272727272727273,0.3162965110183237,0.5101261796204009,2
2079,Carly Rae Jepsen,I Really Like You,2015,39,2015-05-01,20,"Canada,Pop",0.005549788216266525,0.5830469644902634,0.7999787211405468,0.4545454545454546,0.4527164963395604,0.5981338140176016,4
2080,Blake Shelton,Drink On It,2012,39,2012-04-20,19,"Country,Rock",0.03731877973371061,0.6071019473081328,0.7116714544100435,0.6363636363636364,0.2791247016448848,0.6872017813593467,4
2081,Billy Currington,Hey Girl,2013,39,2013-10-04,21,"Country,Rock",0.01615308535292231,0.4982817869415807,0.6563464198318969,0.09090909090909091,0.2049414391355565,0.6543314600784647,1
2082,Good Charlotte,The River,2007,39,2007-04-11,6,Rock,0.006919934615795817,0.3734249713631157,0.94573890839451,0.09090909090909091,0.69838841981263,0.445445870003181,1
2083,Martina McBride,This One's For The Girls,2003,39,2003-10-21,20,Country,0.06400595960513936,0.572737686139748,0.7925311203319502,0.7272727272727273,0.4825982644521058,0.6087371434630473,4
2084,Jason Aldean,My Kinda Party,2010,39,2010-12-23,20,"Country,Rock",0.01707333293469571,0.3402061855670103,0.8978614746249601,0.0,0.7909509741641434,0.5546601632912733,1
2085,Thomas Rhett,Craving You,2017,39,2017-07-22,20,Country,0.0008708405116053035,0.572737686139748,0.8329609532929035,0.8181818181818182,0.3469677252234193,0.5207295090658468,4
2086,The Ting Tings,That's Not My Name,2009,39,2009-08-06,26,"Dance-Pop,Indie Pop,New Wave,Rock",0.04611225662621204,0.7353951890034364,0.8989254175976168,0.8181818181818182,0.5940828548344321,0.979853674053653,4
2087,Stone Sour,Through Glass,2007,39,2007-01-03,26,Rock,0.04263576576173473,0.4948453608247423,0.7414618576444303,0.2727272727272727,0.3517722448022992,0.4231788781677447,1
2088,Travis Tritt,Love Of A Woman,2001,39,2001-11-13,20,Country,0.2443744856327267,0.2416953035509737,0.551016065538887,0.6363636363636364,0.1565508606812673,0.3182059166578306,2
2089,Nicki Minaj,Feeling Myself,2015,39,2015-06-05,20,Rap,0.4447839589967125,0.6506300114547536,0.688264709011597,0.1818181818181818,0.5588414878591825,0.4793765242286078,3
2090,Joe Nichols,Sunny And 75,2013,39,2013-12-13,20,Country,0.1881371334132408,0.4788087056128293,0.8904138738163635,0.0,0.4399126675260116,0.3054819213232955,1
2091,Cherish,Killa,2008,39,2008-05-01,15,Pop,0.03394453860054147,0.7823596792668956,0.6903925949569103,0.4545454545454546,0.4024078105822781,0.7836920793129043,4
2092,112,Dance With Me,2001,39,2001-10-30,20,Rap,0.02648030821504607,0.9152348224513174,0.4839876582615171,0.8181818181818182,0.3263249434127507,0.6108578093521366,4
2093,Breaking Benjamin,I Will Not Bow,2009,40,2009-09-17,20,"Post-Grunge,Alternative Metal,Alternative Rock,Rock",0.0001663398628921083,0.4810996563573882,0.9563783381210766,0.7272727272727273,0.3655258759459475,0.5461774997349169,0
2094,Echosmith,Bright,2015,40,2015-06-19,20,"Alternative Pop,Indie Pop,Pop,Christian,Country,Rock",0.6513284162391878,0.6105383734249712,0.3988722204489839,0.5454545454545454,0.2548183965609753,0.2726116000424133,3
2095,Chamillionaire,Good Morning,2009,40,2009-10-29,3,"Pop,Rap",0.05531473244394609,0.6735395189003436,0.8148739227577403,0.4545454545454546,0.2424277934364958,0.3786448944968721,1
2096,Little Big Town,Day Drinking,2014,40,2014-11-21,20,Country,0.1053148510536344,0.547537227949599,0.9606341100117033,0.8181818181818182,0.7102856191292652,0.8748807125437388,4
2097,Coldplay,Violet Hill,2008,40,2008-05-22,10,"Alternative,Alternative Rock,UK,Rock",0.06165421578505176,0.265750286368843,0.5584636663474837,0.09090909090909091,0.1683987196171184,0.07751033824620931,3
2098,Zendaya,Replay,2014,40,2014-01-10,21,Pop,0.04253351603042657,0.6586483390607101,0.7095435684647302,0.5454545454545454,0.5631279334398263,0.6182801399639486,4
2099,Taylor Swift,Tim McGraw,2007,40,2007-01-10,20,"Pop Country,Country,Pop",0.6145185129682517,0.5280641466208476,0.4712203425896372,0.0,0.1682630335699615,0.4369632064468243,3
2100,Zac Brown Band,Loving You Easy,2015,40,2015-08-28,17,Country,0.01400584099545103,0.6964490263459335,0.5744228109373337,0.09090909090909091,0.3100857905870888,0.3436539073269007,1
2101,Post Malone,92 Explorer,2018,40,2018-05-12,3,Pop,0.2709594157728472,0.7846506300114546,0.7201829981912969,0.6363636363636364,0.6002750726228729,0.8759410454882834,4
2102,Alan Jackson,Good Time,2008,40,2008-07-31,20,Country,0.03629628242062905,0.6174112256586484,0.7563570592616236,0.8181818181818182,0.5137505473698492,0.7370374297529425,4
2103,Jason Aldean,The Truth,2010,40,2010-02-11,20,"Country,Rock",0.2392619990673189,0.438717067583047,0.5542078944568571,0.8181818181818182,0.5815750683055896,0.3669812321068816,2
2104,ScHoolboy Q,THat Part,2016,40,2016-08-13,20,"Trap,Memes,West Coast,Rap",0.08742114807470709,0.9324169530355098,0.5095222896052771,0.5454545454545454,0.3962155927938373,0.3192662496023752,2
2105,Ja Rule,I Cry,2001,40,2001-06-12,14,"Hardcore Hip-Hop,Hip-Hop,East Coast,R&;B,Rap",0.2709594157728472,0.5967926689576174,0.5265453771677838,0.9090909090909092,0.144838687792573,0.3266885802141873,2
2106,Keith Urban,"John Cougar, John Deere, John 3:16",2015,40,2015-10-09,20,Country,0.07034544294624502,0.6655211912943872,0.7691243749335036,0.0,0.2236167732624476,0.5928321492948785,1
2107,Drake,Still Here,2016,40,2016-05-21,10,"Canada,Rap",0.02729830606551132,0.8247422680412371,0.3988722204489839,0.0,0.5255984063057006,0.2005089598133814,1
2108,Elvis Presley,Blue Christmas,2019,40,2019-01-05,0,"R&;B,Christmas,Country,Rock",0.9222902042058014,0.4032073310423826,0.2275774018512608,0.3636363636363636,0.2824798475382234,0.5779874880712543,3
2109,Toby Keith,Made In America,2011,40,2011-09-22,20,"Country,Rock",0.05183824157946878,0.4398625429553266,0.6861368230662835,0.8181818181818182,0.7611247139799797,0.3616795673841586,0
2110,Baha Men,Who Let The Dogs Out,2000,40,2000-10-17,20,Rap,0.06185871524766807,0.865979381443299,0.8840302159804234,0.0,0.4965060842857055,0.7942954087583503,1
2111,Jamie O'Neal,There Is No Arizona,2001,40,2001-02-06,20,Country,0.2208570474318508,0.4054982817869416,0.598893499308437,0.7272727272727273,0.7351038306638131,0.329869579047821,0
2112,Zac Brown Band,Highway 20 Ride,2010,40,2010-04-08,20,"Country,Rock",0.5633936473141736,0.5005727376861397,0.3680178742419407,0.2727272727272727,0.1689106260677566,0.4168168805004772,3
2113,Five For Fighting,The Riddle,2006,40,2006-08-16,18,Rock,0.334354249183904,0.5463917525773195,0.5382487498670072,0.9090909090909092,0.4361134582056137,0.250344608206977,2
2114,matchbox twenty,She's So Mean,2012,40,2012-09-14,17,"Rock,Pop",0.01390359126414288,0.6403207331042383,0.8712629003085435,0.0,0.4273863783543749,0.6797794507475348,1
2115,Blake Shelton,Hillbilly Bone,2010,40,2010-03-25,20,Country,0.05705297787618473,0.561282932416953,0.9468028513671667,0.6363636363636364,0.5877734536416284,0.9300180256600574,4
2116,Clay Walker,The Chain Of Love,2000,40,2000-06-06,20,Pop,0.2402844963804004,0.4810996563573882,0.2754548356208107,0.1818181818181818,0.5686478885400799,0.2980595907114834,3
2117,Eric Church,Drink In My Hand,2011,40,2011-11-24,20,"Country,Rock",0.006490485744301561,0.5876288659793815,0.9116927332694967,0.0,0.3967336667920734,0.9660693457745733,1
2118,blackbear,Do Re Mi,2017,40,2017-11-04,25,R&;B,0.005335063780519398,0.7239404352806414,0.5712309820193637,0.7272727272727273,0.3841395345968582,0.1432509808079737,2
2119,Lil Uzi Vert,You Was Right,2017,40,2017-01-21,28,"East Coast,Trap,Rap",0.07054994240886134,0.836197021764032,0.322268326417704,0.0,0.2051881410394785,0.1284063195843495,3
2120,Sisqo,Got To Get It,2000,40,2000-01-17,20,R&;B,0.1421247543245706,0.7422680412371132,0.7723162038514736,0.9090909090909092,0.3279161706930473,0.7752094157565474,4
2121,Steve Holy,Brand New Girlfriend,2006,40,2006-09-06,20,Country,0.02791180445336026,0.6368843069873997,0.8563676986913501,0.1818181818181818,0.5248706356891308,0.7264341003074966,1
2122,Sleepy Brown,I Can't Wait,2004,40,2004-03-24,13,"Dirty South,Soundtrack,Soul,Funk,R&;B,Rap",0.2607344426420316,0.849942726231386,0.6105968720076603,0.9090909090909092,0.3343057500046256,0.5758668221821652,2
2123,Simple Plan,Welcome To My Life,2004,40,2004-12-22,18,Rock,0.01369909180152656,0.3528064146620847,0.8531758697733801,0.09090909090909091,0.7680878752181768,0.4836178560067861,1
2124,Dustin Lynch,Cowboys And Angels,2012,40,2012-10-05,22,Country,0.250509469511216,0.277205040091638,0.5254814341951272,0.9090909090909092,0.1549534658533727,0.2386809458169866,2
2125,Flyleaf,All Around Me,2008,40,2008-06-26,20,"Christian,Rock,Post-Grunge",0.02208356976879536,0.4123711340206185,0.8670071284179168,0.8181818181818182,0.6060047243414599,0.4613508641713498,0
2126,Dierks Bentley,I Hold On,2014,40,2014-03-14,19,Country,0.08680764968685815,0.5738831615120275,0.7010320246834769,0.0,0.4270286605936881,0.2079312904251935,1
2127,R. Kelly,Did You Ever Think,1999,40,1999-07-12,16,"Remix,Soul,R&;B,Rap",0.08496715452331133,0.679266895761741,0.8106181508671134,0.5454545454545454,0.2851750658385706,0.9671296787191179,4
2128,Brad Paisley,Letter To Me,2008,40,2008-02-13,20,Country,0.6912058114493687,0.4799541809851088,0.4637727417810407,0.8181818181818182,0.1882582228828351,0.3510762379387127,2
2129,Buddy Jewell,Sweet Southern Comfort,2004,40,2004-04-21,20,Country,0.4192215261696735,0.4375715922107675,0.5914458984998404,0.1818181818181818,0.6128383670800979,0.3510762379387127,3
2130,Montgomery Gentry,My Town,2002,40,2002-11-19,20,Country,0.002635670873984077,0.4558991981672393,0.8404085541015002,0.1818181818181818,0.2783414230999328,0.5228501749549359,1
2131,Fifth Harmony,Sledgehammer,2015,40,2015-01-09,15,"Electro-Pop,Electronic,Synth-Pop,Pop",0.005825862490798547,0.6391752577319586,0.7669964889881903,0.1818181818181818,0.3161608249711667,0.2694306012087795,1
2132,Brad Paisley,Ticks,2007,40,2007-04-11,20,"Country,Rock",0.03537603483885565,0.5853379152348224,0.7946590062772635,0.3636363636363636,0.2819617735399872,0.7253737673629521,1
2133,Lyfe Jennings,Must Be Nice,2005,40,2005-09-21,20,"R&;B,Rap",0.6717783625008191,0.3814432989690721,0.366953931269284,0.09090909090909091,0.211078148995615,0.6490297953557418,3
2134,Panic! At The Disco,Hallelujah,2015,40,2015-05-08,0,"Alternative Pop,Alternative,Alternative Rock,Pop-Punk,Punk Rock,Pop-Rock,Christian,Power Pop,Rock,Pop",0.01124509825013082,0.5326460481099655,0.8829662730077666,1.0,0.1929825643429403,0.6150991411303148,4
2135,Jennifer Lopez,I'm Into You,2011,41,2011-08-18,15,"Rap,Pop",0.0185048291730099,0.5486827033218786,0.7350781998084902,0.7272727272727273,0.2171655184748888,0.7094687731947833,4
2136,Blake Shelton,Home,2008,41,2008-07-17,20,Country,0.4897738407723012,0.3058419243986254,0.4116395361208639,0.6363636363636364,0.08883735560229183,0.2609479376524229,2
2137,DJ Felli Fel,Get Buck In Here,2007,41,2007-11-28,18,Rap,0.1952946146048118,0.6025200458190149,0.6946483668475371,0.2727272727272727,0.3468998821998409,0.3616795673841586,1
2138,Taylor Swift,The Story Of Us,2010,41,2010-11-11,12,"Pop-Punk,Pop-Rock,Country,Pop",0.004885164962763511,0.4925544100801832,0.8106181508671134,0.3636363636363636,0.5623569899900702,0.6872017813593467,1
2139,Billy Currington,Pretty Good At Drinkin' Beer,2010,41,2010-09-16,20,"Country,Rock",0.4366039804920601,0.7514318442153494,0.6616661346951802,0.4545454545454546,0.3591547992771634,0.579047821015799,4
2140,Carrie Underwood,Temporary Home,2010,41,2010-04-01,20,Country,0.7474431636688545,0.3470790378006873,0.3169486115544207,0.0,0.1976637329698591,0.1549146431979642,3
2141,Sugarland,Already Gone,2008,41,2008-12-18,19,"Country,Rock",0.2188120528056876,0.420389461626575,0.5744228109373337,0.09090909090909091,0.6540745903206509,0.3150249178241968,1
2142,Rick Ross,Here I Am,2008,41,2008-08-21,14,Rap,0.1932496199786486,0.7250859106529209,0.7031599106287904,0.9090909090909092,0.3764362676468955,0.4666525288940728,2
2143,Demi Lovato,Don't Forget,2009,41,2009-04-23,9,"Pop-Rock,Pop,Glam Rock,Rock",0.5184037655385849,0.6048109965635737,0.4201510799021173,0.3636363636363636,0.8094844546962792,0.6119181422966811,3
2144,Future,Wicked,2016,41,2016-07-09,20,"Atlanta,Trap,Memes,Rap",0.001950597674219432,0.693012600229095,0.6627300776678371,1.0,0.6738169101820042,0.1803626338670342,0
2145,Kehlani,Gangsta,2016,41,2016-09-10,12,R&;B,0.1134948295582869,0.3734249713631157,0.4158953080114906,0.9090909090909092,0.4487630983292113,0.07963100413529849,2
2146,Rascal Flatts,I'm Movin' On,2002,41,2002-04-23,19,Country,0.8987727660049255,0.4306987399770905,0.2680072348122141,0.0,0.4942487618648195,0.2704909341533241,3
2147,Mat Kearney,Nothing Left To Lose,2007,41,2007-02-07,20,Pop,0.1053148510536344,0.3802978235967927,0.6957123098201936,0.3636363636363636,0.6123943036530384,0.4592301982822607,0
2148,Jake Owen,Alone With You,2012,41,2012-04-06,20,"Country,R&;B,Rock",0.2259695339972586,0.6105383734249712,0.7499734014256835,0.6363636363636364,0.3717859367579668,0.3192662496023752,2
2149,Auli'i Cravalho,How Far I'll Go,2017,41,2017-01-21,20,"Disney,Soundtrack,Pop",0.6635983839961666,0.5246277205040092,0.2669432918395574,0.09090909090909091,0.2158765010268966,0.07751033824620931,3
2150,Kenny Chesney,You Save Me,2006,41,2006-11-29,20,"Country,Rock",0.3374217411231487,0.4536082474226804,0.5222896052771572,0.0,0.4759558156890075,0.2620082705969674,3
2151,Cherish,Unappreciated,2006,41,2006-12-13,17,Pop,0.09079538920787623,0.7124856815578464,0.4946270879880839,0.6363636363636364,0.1744922566439907,0.3595589014950695,2
2152,Train,Play That Song,2017,41,2017-02-18,20,Pop,0.0236173157384177,0.3195876288659794,0.8180657516757102,0.0,0.309863758873559,0.4740748595058848,1
2153,Nas,Hip Hop Is Dead,2007,41,2007-01-03,5,Rap,0.01584633615899784,0.7388316151202748,0.7276305989998936,0.0,0.3830848839575919,0.6193404729084933,1
2154,Ying Yang Twins,Shake,2005,41,2005-11-16,20,"Dirty South,Rap",0.3445792223147196,0.9221076746849943,0.6648579636131503,0.09090909090909091,0.4272630274024139,0.8568550524864809,1
2155,Thomas Rhett,Get Me Some Of That,2014,41,2014-05-23,20,Country,0.07494668085511205,0.4994272623138601,0.8616874135546334,0.5454545454545454,0.2420515730330148,0.7762697487010921,4
2156,Keith Urban,Cop Car,2014,41,2014-04-04,18,Country,0.1973396092309749,0.4868270332187857,0.646770933077987,0.09090909090909091,0.6495352752884869,0.3510762379387127,1
2157,Tim McGraw,Meanwhile Back At Mama's,2014,41,2014-08-22,19,"Rock,Country",0.5961135613327835,0.4707903780068728,0.6627300776678371,0.5454545454545454,0.7663732969859194,0.6797794507475348,0
2158,Joe Nichols,Yeah,2014,41,2014-08-01,20,"Country,Rock",0.006510935690563193,0.3333333333333334,0.8393446111288434,1.0,0.721510555757714,0.5896511504612447,0
2159,Kip Moore,Hey Pretty Girl,2013,41,2013-08-02,20,Country,0.14825973820306,0.2038946162657503,0.3658899882966273,0.1818181818181818,0.2121266320872833,0.0621355105503128,3
2160,Montgomery Gentry,Something To Be Proud Of,2005,41,2005-10-12,20,Country,0.08292215989714823,0.6093928980526918,0.6776252792850302,0.0,0.3012045220458989,0.5493584985685505,1
2161,Avril Lavigne,Nobody's Home,2005,41,2005-02-02,17,"Pop,Pop-Rock,Canada,Rock",0.000525236419783736,0.2691867124856815,0.9053090754335568,0.4545454545454546,0.8430297460820653,0.1506733114197858,0
2162,Justin Bieber,Confident,2013,41,2013-12-27,3,"Reggae,R&;B,Rap,Canada,Pop",0.1165623214975316,0.7193585337915235,0.5414405787849771,0.4545454545454546,0.5267332350637417,0.9088113667691655,4
2163,Eli Young Band,Drunk Last Night,2013,41,2013-12-20,20,"Country,Rock",0.05316748808647481,0.4753722794959908,0.8510479838280668,0.6363636363636364,0.2362232405528588,0.5695048245148977,4
